,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2922,51580.0,VA,Covington,10.0,9.0,-10.0,1.690045631,1.6123253309999999,-4.59871014,9.0,11.0,22.222222222,1.5210410680000002,1.97061985,29.557307218000002,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2923,51590.0,VA,Danville,60.0,59.0,-1.6666666669999999,1.407063459,1.416804745,0.6923132340000001,57.0,49.0,-14.035087719000002,1.336710286,1.176668348,-11.972821615,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2924,51595.0,VA,Emporia,10.0,9.0,-10.0,1.7129153819999998,1.674418605,-2.24744186,11.0,12.0,9.090909091,1.88420692,2.23255814,18.48794926,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2925,51600.0,VA,Fairfax,66.0,81.0,22.727272727,2.9356818789999997,3.3995047639999996,15.79949408,85.0,92.0,8.235294117999999,3.78080242,3.861165904,2.1255668930000002,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2926,51610.0,VA,Falls Church,38.0,31.0,-18.421052632000002,2.9885961460000003,2.235361984,-25.203611495,50.0,54.0,8.0,3.93236335,3.89385636,-0.979232766,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2927,51620.0,VA,Franklin,11.0,13.0,18.181818182,1.302083333,1.579970831,21.341759844000002,12.0,11.0,-8.333333332999999,1.420454545,1.336898396,-5.882352941000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2928,51630.0,VA,Fredericksburg,41.0,47.0,14.634146341,1.5915531230000002,1.6624809880000002,4.4565188319999995,75.0,88.0,17.333333333,2.9113776639999998,3.11273036,6.916062396,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2929,51640.0,VA,Galax,12.0,15.0,25.0,1.753104456,2.25090036,28.395108043,17.0,17.0,0.0,2.483564646,2.5510204080000003,2.716086435,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2930,51650.0,VA,Hampton,111.0,114.0,2.702702703,0.8127878620000001,0.8423728309999999,3.639937339,80.0,89.0,11.25,0.585793054,0.657641947,12.265234756,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2931,51660.0,VA,Harrisonburg,55.0,55.0,0.0,1.100044002,1.0195947570000001,-7.313275124,69.0,84.0,21.739130435,1.3800552019999999,1.557199266,12.836012893,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2932,51670.0,VA,Hopewell,24.0,18.0,-25.0,1.066429682,0.795791149,-25.378000796,20.0,14.0,-30.0,0.8886914020000001,0.6189486710000001,-30.352800743000003,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2933,51678.0,VA,Lexington,10.0,8.0,-20.0,1.435544071,1.128827431,-21.365881191,14.0,14.0,0.0,2.0097617,1.9754480030000001,-1.707351489,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2934,51680.0,VA,Lynchburg,80.0,87.0,8.75,1.0441410629999999,1.088697567,4.267287767,77.0,79.0,2.597402597,1.004985774,0.9885874459999999,-1.631697465,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2935,51683.0,VA,Manassas,49.0,53.0,8.163265306,1.250829632,1.278433075,2.206810794,40.0,46.0,15.0,1.021085414,1.109583424,8.667052609,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2936,51685.0,VA,Manassas Park,7.0,6.0,-14.285714286,0.463821892,0.37301834,-19.577245881,4.0,6.0,50.0,0.265041081,0.37301834,40.739819708,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2937,51690.0,VA,Martinsville,22.0,20.0,-9.090909091,1.6184801000000002,1.524506441,-5.806290668,15.0,16.0,6.666666667,1.1035091590000001,1.219605153,10.52061895,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2938,51700.0,VA,Newport News,139.0,155.0,11.510791367000001,0.77164349,0.859258931,11.354393878,134.0,150.0,11.940298507,0.74388653,0.8315409009999999,11.783298620999998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2939,51710.0,VA,Norfolk,236.0,244.0,3.389830508,0.9683044409999999,0.9937604870000001,2.62893,203.0,227.0,11.822660099,0.8329059390000001,0.9245230759999999,10.999697930999998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2940,51720.0,VA,Norton,13.0,14.0,7.692307692000001,3.173828125,3.510531595,10.608749325,7.0,9.0,28.571428571,1.708984375,2.256770311,32.053302765,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2941,51730.0,VA,Petersburg,33.0,37.0,12.121212121,1.0287103709999998,1.161695447,12.927358356,23.0,28.0,21.739130435,0.716979956,0.879120879,22.614429049,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2942,51735.0,VA,Poquoson,7.0,7.0,0.0,0.581443641,0.5859211520000001,0.7700677990000001,12.0,12.0,0.0,0.9967605279999999,1.00443626,0.7700677990000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2943,51740.0,VA,Portsmouth,74.0,78.0,5.405405405,0.772942823,0.82107856,6.227593531,51.0,56.0,9.803921569,0.532703838,0.5894923000000001,10.660419204,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2944,51750.0,VA,Radford,12.0,8.0,-33.333333333,0.713266762,0.45950603100000004,-35.577254451,18.0,11.0,-38.888888889,1.069900143,0.6318207929999999,-40.945816581,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2945,51760.0,VA,Richmond,179.0,188.0,5.027932961,0.867206046,0.834487412,-3.7728789710000004,264.0,290.0,9.848484848,1.2790078,1.28724122,0.643734942,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2946,51770.0,VA,Roanoke,99.0,91.0,-8.080808081,1.022241497,0.9123447259999999,-10.750568355,129.0,127.0,-1.5503875969999998,1.332011647,1.27327231,-4.409821614,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2947,51775.0,VA,Salem,33.0,32.0,-3.03030303,1.3195249709999999,1.252593259,-5.072409617,31.0,34.0,9.677419355,1.239553761,1.330880338,7.367697993999999,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2948,51790.0,VA,Staunton,17.0,26.0,52.941176471000006,0.707478464,1.071855547,51.503629031,34.0,27.0,-20.588235294,1.414956927,1.11308076,-21.334654157,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2949,51800.0,VA,Suffolk,59.0,63.0,6.7796610170000005,0.6961323359999999,0.705534526,1.350632627,49.0,51.0,4.081632653,0.578143804,0.571146998,-1.21021912,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2950,51810.0,VA,Virginia Beach,426.0,440.0,3.286384977,0.961911902,0.9747366,1.333250795,466.0,525.0,12.660944206,1.052232268,1.163037988,10.53053814,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2951,51820.0,VA,Waynesboro,24.0,25.0,4.166666667,1.1371712859999998,1.14668379,0.836505825,25.0,30.0,20.0,1.1845534229999999,1.3760205490000001,16.163654711,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2952,51830.0,VA,Williamsburg,16.0,27.0,68.75,1.133465571,1.8057784909999999,59.314807384,57.0,67.0,17.543859649,4.037971097,4.481005886,10.971717684000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2953,51840.0,VA,Winchester,48.0,56.0,16.666666667,1.800315055,2.031488065,12.840697478,53.0,65.0,22.641509434,1.9878478730000002,2.3579772180000003,18.619601122,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
